"segment_area_id","start_time","flow_type","volume"
37,"2019-01-01","bike","18"
37,"2019-02-01","bike","19"
37,"2019-03-01","bike","26"
37,"2019-04-01","bike","40"
37,"2019-05-01","bike","45"
37,"2019-06-01","bike","48"
37,"2019-07-01","bike","45"
37,"2019-08-01","bike","43"
37,"2019-09-01","bike","49"
37,"2019-10-01","bike","35"
37,"2019-11-01","bike","22"
37,"2019-12-01","bike","14"
37,"2020-01-01","bike","19"
37,"2020-02-01","bike","34"
37,"2020-03-01","bike","75"
37,"2020-04-01","bike","142"
37,"2020-05-01","bike","172"
37,"2020-06-01","bike","147"
37,"2020-07-01","bike","114"
37,"2020-08-01","bike","111"
37,"2020-09-01","bike","127"
37,"2020-10-01","bike","90"
37,"2020-11-01","bike","84"
37,"2020-12-01","bike","55"
37,"2021-01-01","bike","51"
37,"2021-02-01","bike","35"
37,"2021-03-01","bike","73"
37,"2021-04-01","bike","100"
37,"2021-05-01","bike","99"
37,"2021-06-01","bike","93"
37,"2021-07-01","bike","82"
37,"2021-08-01","bike","77"
37,"2021-09-01","bike","90"
37,"2021-10-01","bike","76"
37,"2021-11-01","bike","52"
37,"2021-12-01","bike","46"
37,"2022-01-01","bike","19"
37,"2022-02-01","bike","38"
37,"2022-03-01","bike","55"
37,"2022-04-01","bike","62"
37,"2022-05-01","bike","49"
37,"2022-06-01","bike","63"
37,"2022-07-01","bike","59"
37,"2022-08-01","bike","68"
37,"2022-09-01","bike","72"
37,"2022-10-01","bike","57"
37,"2022-11-01","bike","46"
37,"2022-12-01","bike","27"
37,"2023-01-01","bike","36"
37,"2023-02-01","bike","19"
37,"2023-03-01","bike","20"
37,"2023-04-01","bike","58"
37,"2023-05-01","bike","69"
37,"2023-06-01","bike","58"
37,"2023-07-01","bike","55"
37,"2023-08-01","bike","59"
37,"2023-09-01","bike","53"
37,"2023-10-01","bike","57"
37,"2023-11-01","bike","37"
37,"2023-12-01","bike","24"
37,"2024-01-01","bike","21"
37,"2024-02-01","bike","31"
37,"2024-03-01","bike","40"
37,"2024-04-01","bike","53"
37,"2024-05-01","bike","53"
38,"2020-02-01","mixed","226"
38,"2020-03-01","mixed","345"
38,"2020-04-01","mixed","160"
38,"2020-05-01","mixed","273"
38,"2020-06-01","mixed","287"
38,"2020-07-01","mixed","414"
38,"2020-08-01","mixed","254"
38,"2020-09-01","mixed","287"
38,"2020-10-01","mixed","247"
38,"2020-11-01","mixed","211"
38,"2020-12-01","mixed","140"
38,"2021-01-01","mixed","139"
38,"2021-02-01","mixed","135"
38,"2021-03-01","mixed","257"
38,"2021-04-01","mixed","326"
38,"2021-05-01","mixed","305"
38,"2021-06-01","mixed","276"
38,"2021-07-01","mixed","305"
38,"2021-08-01","mixed","265"
38,"2021-09-01","mixed","320"
38,"2021-10-01","mixed","271"
38,"2021-11-01","mixed","179"
38,"2021-12-01","mixed","150"
38,"2022-01-01","mixed","111"
38,"2022-02-01","mixed","190"
38,"2022-03-01","mixed","368"
38,"2022-04-01","mixed","268"
38,"2022-05-01","mixed","221"
38,"2022-06-01","mixed","250"
38,"2022-07-01","mixed","203"
38,"2022-08-01","mixed","204"
38,"2022-09-01","mixed","218"
38,"2022-10-01","mixed","232"
38,"2022-11-01","mixed","172"
38,"2022-12-01","mixed","119"
38,"2023-01-01","mixed","171"
38,"2023-02-01","mixed","195"
38,"2023-03-01","mixed","394"
38,"2023-04-01","mixed","317"
38,"2023-05-01","mixed","297"
38,"2023-06-01","mixed","268"
38,"2023-07-01","mixed","206"
38,"2023-08-01","mixed","263"
38,"2023-09-01","mixed","262"
38,"2023-10-01","mixed","278"
38,"2023-11-01","mixed","165"
38,"2023-12-01","mixed","124"
38,"2024-01-01","mixed","160"
39,"2019-01-01","bike","270"
39,"2019-02-01","bike","356"
39,"2019-03-01","bike","507"
39,"2019-04-01","bike","822"
39,"2019-05-01","bike","957"
39,"2019-06-01","bike","996"
39,"2019-07-01","bike","942"
39,"2019-08-01","bike","963"
39,"2019-09-01","bike","982"
39,"2019-10-01","bike","726"
39,"2019-11-01","bike","449"
39,"2019-12-01","bike","295"
39,"2020-01-01","bike","390"
39,"2020-02-01","bike","382"
39,"2020-03-01","bike","767"
39,"2020-04-01","bike","763"
39,"2020-05-01","bike","1028"
39,"2020-06-01","bike","1133"
39,"2020-07-01","bike","966"
39,"2020-08-01","bike","705"
39,"2020-09-01","bike","801"
39,"2020-10-01","bike","723"
39,"2020-11-01","bike","609"
39,"2020-12-01","bike","344"
39,"2021-01-01","bike","333"
39,"2021-02-01","bike","208"
39,"2021-02-01","ped","500"
39,"2021-03-01","ped","633"
39,"2021-03-01","bike","561"
39,"2021-04-01","ped","701"
39,"2021-04-01","bike","761"
39,"2021-05-01","bike","824"
39,"2021-05-01","ped","688"
39,"2021-06-01","bike","854"
39,"2021-06-01","ped","651"
39,"2021-07-01","bike","840"
39,"2021-07-01","ped","601"
39,"2021-08-01","ped","576"
39,"2021-08-01","bike","713"
39,"2021-09-01","ped","664"
39,"2021-09-01","bike","850"
39,"2021-10-01","bike","691"
39,"2021-10-01","ped","622"
39,"2021-11-01","bike","448"
39,"2021-11-01","ped","502"
39,"2021-12-01","ped","430"
39,"2021-12-01","bike","352"
39,"2022-01-01","bike","119"
39,"2022-01-01","ped","347"
39,"2022-02-01","ped","456"
39,"2022-02-01","bike","317"
39,"2022-03-01","ped","509"
39,"2022-03-01","bike","461"
39,"2022-04-01","ped","546"
39,"2022-04-01","bike","591"
39,"2022-05-01","bike","751"
39,"2022-05-01","ped","618"
39,"2022-06-01","bike","912"
39,"2022-06-01","ped","640"
39,"2022-07-01","ped","480"
39,"2022-07-01","bike","836"
39,"2022-08-01","bike","840"
39,"2022-08-01","ped","534"
39,"2022-09-01","ped","606"
39,"2022-09-01","bike","820"
39,"2022-10-01","bike","569"
39,"2022-10-01","ped","518"
39,"2022-11-01","bike","451"
39,"2022-11-01","ped","435"
39,"2022-12-01","bike","221"
39,"2022-12-01","ped","325"
39,"2023-01-01","bike","356"
39,"2023-01-01","ped","450"
39,"2023-02-01","ped","472"
39,"2023-02-01","bike","395"
39,"2023-03-01","bike","426"
39,"2023-03-01","ped","505"
39,"2023-04-01","ped","617"
39,"2023-04-01","bike","681"
39,"2023-05-01","ped","709"
39,"2023-05-01","bike","872"
39,"2023-06-01","bike","811"
39,"2023-06-01","ped","626"
39,"2023-07-01","bike","805"
39,"2023-07-01","ped","584"
39,"2023-08-01","ped","597"
39,"2023-08-01","bike","823"
39,"2023-09-01","ped","547"
39,"2023-09-01","bike","739"
39,"2023-10-01","ped","557"
39,"2023-10-01","bike","683"
39,"2023-11-01","bike","440"
39,"2023-11-01","ped","447"
39,"2023-12-01","bike","279"
39,"2023-12-01","ped","370"
39,"2024-01-01","ped","383"
39,"2024-01-01","bike","226"
39,"2024-02-01","bike","363"
39,"2024-02-01","ped","465"
39,"2024-03-01","ped","535"
39,"2024-03-01","bike","490"
39,"2024-04-01","bike","667"
39,"2024-04-01","ped","670"
39,"2024-05-01","ped","522"
39,"2024-05-01","bike","713"
46,"2019-01-01","bike","366"
46,"2019-01-01","ped","428"
46,"2019-02-01","ped","423"
46,"2019-02-01","bike","396"
46,"2019-03-01","ped","243"
46,"2019-03-01","bike","383"
46,"2019-04-01","ped","845"
46,"2019-06-01","bike","1502"
46,"2019-06-01","ped","780"
46,"2019-07-01","ped","663"
46,"2019-07-01","bike","1389"
46,"2019-08-01","ped","710"
46,"2019-08-01","bike","1447"
46,"2019-09-01","bike","1463"
46,"2019-09-01","ped","696"
46,"2019-10-01","ped","626"
46,"2019-10-01","bike","1062"
46,"2019-11-01","ped","461"
46,"2019-11-01","bike","638"
46,"2019-12-01","ped","362"
46,"2019-12-01","bike","410"
46,"2020-01-01","ped","461"
46,"2020-01-01","bike","555"
46,"2020-02-01","ped","481"
46,"2020-02-01","bike","528"
46,"2020-03-01","bike","1149"
46,"2020-03-01","ped","942"
46,"2020-04-01","ped","1096"
46,"2020-04-01","bike","1245"
46,"2020-05-01","ped","1227"
46,"2020-05-01","bike","1850"
46,"2020-06-01","ped","1114"
46,"2020-06-01","bike","1963"
46,"2020-07-01","ped","883"
46,"2020-07-01","bike","1703"
46,"2020-08-01","bike","1629"
46,"2020-08-01","ped","897"
46,"2020-09-01","bike","1634"
46,"2020-09-01","ped","880"
46,"2020-10-01","ped","828"
46,"2020-10-01","bike","1284"
46,"2020-11-01","bike","1044"
46,"2020-11-01","ped","752"
46,"2020-12-01","bike","525"
46,"2020-12-01","ped","587"
46,"2021-01-01","ped","649"
46,"2021-01-01","bike","490"
46,"2021-02-01","ped","572"
46,"2021-02-01","bike","325"
46,"2021-03-01","bike","943"
46,"2021-03-01","ped","810"
46,"2021-04-01","bike","1230"
46,"2021-04-01","ped","836"
46,"2021-05-01","bike","1347"
46,"2021-05-01","ped","860"
46,"2021-06-01","bike","1376"
46,"2021-06-01","ped","855"
46,"2021-07-01","bike","1333"
46,"2021-07-01","ped","843"
46,"2021-08-01","bike","1101"
46,"2021-08-01","ped","869"
46,"2021-09-01","bike","1301"
46,"2021-09-01","ped","1022"
46,"2021-10-01","ped","871"
46,"2021-10-01","bike","1090"
46,"2021-11-01","bike","693"
46,"2021-11-01","ped","634"
46,"2021-12-01","bike","602"
46,"2021-12-01","ped","561"
46,"2022-01-01","bike","181"
46,"2022-01-01","ped","440"
46,"2022-02-01","ped","623"
46,"2022-02-01","bike","523"
46,"2022-03-01","ped","719"
46,"2022-03-01","bike","758"
46,"2022-04-01","ped","735"
46,"2022-04-01","bike","923"
46,"2022-05-01","bike","1109"
46,"2022-05-01","ped","833"
46,"2022-06-01","bike","1238"
46,"2022-06-01","ped","997"
46,"2022-07-01","bike","1136"
46,"2022-07-01","ped","934"
46,"2022-08-01","ped","946"
46,"2022-08-01","bike","1154"
46,"2022-09-01","ped","996"
46,"2022-09-01","bike","1132"
46,"2022-10-01","ped","793"
46,"2022-10-01","bike","666"
48,"2019-01-01","bike","99"
48,"2019-01-01","ped","1465"
48,"2019-02-01","bike","124"
48,"2019-02-01","ped","1779"
48,"2019-03-01","ped","2326"
48,"2019-04-01","ped","798"
48,"2019-05-01","ped","675"
48,"2019-06-01","ped","984"
48,"2019-07-01","ped","850"
48,"2019-08-01","ped","879"
48,"2020-10-01","ped","885"
48,"2020-10-01","bike","274"
48,"2020-11-01","ped","797"
48,"2020-11-01","bike","224"
48,"2020-12-01","ped","638"
48,"2020-12-01","bike","118"
48,"2021-01-01","ped","694"
48,"2021-01-01","bike","104"
48,"2021-02-01","bike","75"
48,"2021-02-01","ped","597"
48,"2021-03-01","bike","208"
48,"2021-03-01","ped","862"
48,"2021-04-01","bike","259"
48,"2021-04-01","ped","838"
48,"2021-05-01","bike","288"
48,"2021-05-01","ped","775"
48,"2021-06-01","bike","306"
48,"2021-06-01","ped","541"
48,"2021-07-01","ped","476"
48,"2021-07-01","bike","302"
48,"2021-08-01","bike","260"
48,"2021-08-01","ped","526"
48,"2021-09-01","ped","656"
48,"2021-09-01","bike","293"
48,"2021-10-01","ped","566"
48,"2021-10-01","bike","227"
48,"2021-11-01","ped","573"
48,"2021-11-01","bike","138"
48,"2021-12-01","ped","579"
48,"2021-12-01","bike","108"
48,"2022-01-01","bike","46"
48,"2022-01-01","ped","453"
48,"2022-02-01","ped","614"
48,"2022-02-01","bike","103"
48,"2022-03-01","bike","153"
48,"2022-03-01","ped","699"
48,"2022-04-01","ped","691"
48,"2022-04-01","bike","190"
48,"2022-05-01","bike","240"
48,"2022-05-01","ped","662"
48,"2022-06-01","bike","309"
48,"2022-06-01","ped","498"
48,"2022-09-01","bike","250"
48,"2022-09-01","ped","671"
48,"2022-10-01","bike","185"
48,"2022-10-01","ped","645"
48,"2022-11-01","ped","1190"
48,"2022-11-01","bike","138"
48,"2022-12-01","ped","927"
48,"2022-12-01","bike","71"
48,"2023-01-01","bike","115"
48,"2023-01-01","ped","1144"
48,"2023-02-01","bike","127"
48,"2023-02-01","ped","1427"
48,"2023-03-01","ped","1452"
48,"2023-03-01","bike","141"
48,"2023-04-01","ped","966"
48,"2023-04-01","bike","228"
48,"2023-05-01","bike","272"
48,"2023-05-01","ped","805"
48,"2023-06-01","ped","561"
48,"2023-06-01","bike","259"
48,"2023-07-01","bike","275"
48,"2023-07-01","ped","502"
48,"2023-08-01","bike","289"
48,"2023-08-01","ped","506"
48,"2023-09-01","ped","515"
48,"2023-09-01","bike","256"
48,"2023-10-01","ped","714"
48,"2023-10-01","bike","230"
48,"2023-11-01","bike","148"
48,"2023-11-01","ped","1305"
48,"2023-12-01","bike","99"
48,"2023-12-01","ped","2314"
48,"2024-01-01","bike","85"
48,"2024-01-01","ped","2518"
48,"2024-02-01","bike","130"
48,"2024-02-01","ped","2849"
48,"2024-03-01","bike","164"
48,"2024-03-01","ped","644"
48,"2024-04-01","ped","668"
48,"2024-04-01","bike","200"
48,"2024-05-01","ped","617"
48,"2024-05-01","bike","219"
49,"2019-01-01","bike","24"
49,"2019-02-01","bike","33"
49,"2019-03-01","bike","43"
49,"2019-04-01","bike","72"
49,"2019-05-01","bike","88"
49,"2019-06-01","bike","91"
49,"2019-07-01","bike","86"
49,"2019-08-01","bike","83"
49,"2019-09-01","bike","90"
49,"2019-10-01","bike","78"
49,"2019-11-01","bike","63"
49,"2019-12-01","bike","62"
49,"2020-01-01","bike","61"
49,"2020-02-01","bike","69"
49,"2020-03-01","bike","49"
49,"2020-04-01","bike","25"
49,"2020-05-01","bike","36"
49,"2020-06-01","bike","41"
49,"2020-07-01","bike","46"
49,"2020-08-01","bike","55"
49,"2020-09-01","bike","47"
49,"2020-10-01","bike","53"
49,"2020-11-01","bike","63"
49,"2020-12-01","bike","44"
49,"2021-01-01","bike","41"
49,"2021-02-01","bike","43"
49,"2021-03-01","bike","63"
49,"2021-04-01","bike","67"
49,"2021-05-01","bike","72"
49,"2021-06-01","bike","71"
49,"2021-07-01","bike","65"
49,"2021-08-01","bike","66"
49,"2021-09-01","bike","67"
49,"2021-10-01","bike","69"
49,"2021-11-01","bike","60"
49,"2021-12-01","bike","56"
49,"2022-01-01","bike","47"
49,"2022-02-01","bike","62"
49,"2022-03-01","bike","71"
49,"2022-04-01","bike","74"
49,"2022-07-01","bike","80"
49,"2022-08-01","bike","86"
49,"2022-09-01","bike","89"
49,"2022-10-01","bike","70"
49,"2022-11-01","bike","40"
49,"2022-12-01","bike","27"
49,"2023-01-01","bike","43"
49,"2023-02-01","bike","46"
49,"2023-03-01","bike","54"
49,"2023-04-01","bike","73"
49,"2023-05-01","bike","90"
49,"2023-06-01","bike","84"
49,"2023-07-01","bike","75"
49,"2023-08-01","bike","72"
49,"2023-09-01","bike","82"
49,"2023-10-01","bike","86"
49,"2023-11-01","bike","54"
49,"2023-12-01","bike","39"
49,"2024-01-01","bike","39"
49,"2024-02-01","bike","49"
49,"2024-03-01","bike","61"
49,"2024-04-01","bike","73"
49,"2024-05-01","bike","83"
57,"2019-01-01","bike","51"
57,"2019-02-01","bike","61"
57,"2019-03-01","bike","84"
57,"2019-04-01","bike","125"
57,"2019-05-01","bike","129"
57,"2019-06-01","bike","153"
57,"2019-07-01","bike","131"
57,"2019-08-01","bike","144"
57,"2019-09-01","bike","157"
57,"2019-10-01","bike","123"
57,"2019-11-01","bike","80"
57,"2019-12-01","bike","53"
57,"2020-01-01","bike","65"
57,"2020-02-01","bike","65"
57,"2020-03-01","bike","92"
57,"2020-04-01","bike","89"
57,"2020-05-01","bike","127"
57,"2020-06-01","bike","158"
57,"2020-07-01","bike","140"
57,"2020-08-01","bike","143"
57,"2020-09-01","bike","146"
57,"2020-10-01","bike","124"
57,"2020-11-01","bike","92"
57,"2020-12-01","bike","50"
57,"2021-01-01","bike","47"
57,"2021-02-01","bike","41"
57,"2021-03-01","bike","81"
57,"2021-04-01","bike","106"
57,"2021-05-01","bike","114"
57,"2021-06-01","bike","122"
57,"2021-07-01","bike","121"
57,"2021-08-01","bike","115"
57,"2021-09-01","bike","133"
57,"2021-10-01","bike","118"
57,"2021-11-01","bike","76"
57,"2021-12-01","bike","61"
57,"2022-01-01","bike","30"
57,"2022-02-01","bike","54"
57,"2022-03-01","bike","74"
57,"2022-04-01","bike","90"
57,"2022-05-01","bike","105"
57,"2022-06-01","bike","129"
57,"2022-07-01","bike","122"
57,"2022-08-01","bike","127"
57,"2022-09-01","bike","130"
57,"2022-10-01","bike","98"
57,"2022-11-01","bike","73"
57,"2022-12-01","bike","46"
57,"2023-01-01","bike","61"
57,"2023-02-01","bike","69"
57,"2023-03-01","bike","75"
57,"2023-04-01","bike","109"
57,"2023-05-01","bike","127"
57,"2023-06-01","bike","131"
57,"2023-07-01","bike","132"
57,"2023-08-01","bike","140"
57,"2023-09-01","bike","126"
57,"2023-10-01","bike","122"
57,"2023-11-01","bike","82"
57,"2023-12-01","bike","59"
57,"2024-01-01","bike","55"
57,"2024-02-01","bike","68"
57,"2024-03-01","bike","83"
57,"2024-04-01","bike","104"
57,"2024-05-01","bike","113"
58,"2019-01-01","bike","69"
58,"2019-02-01","bike","78"
58,"2019-03-01","bike","75"
58,"2019-06-01","bike","132"
58,"2019-07-01","bike","121"
58,"2019-08-01","bike","119"
58,"2019-09-01","bike","151"
58,"2019-10-01","bike","146"
58,"2019-11-01","bike","110"
58,"2019-12-01","bike","73"
58,"2020-01-01","bike","98"
58,"2020-02-01","bike","89"
58,"2020-03-01","bike","119"
58,"2020-04-01","bike","115"
58,"2020-05-01","bike","142"
58,"2020-06-01","bike","145"
58,"2020-07-01","bike","75"
58,"2020-08-01","bike","87"
58,"2020-09-01","bike","141"
58,"2020-10-01","bike","133"
58,"2020-11-01","bike","114"
58,"2020-12-01","bike","65"
58,"2021-01-01","bike","62"
58,"2021-02-01","bike","46"
58,"2021-03-01","bike","100"
58,"2021-04-01","bike","130"
58,"2021-05-01","bike","123"
58,"2021-06-01","bike","77"
58,"2021-07-01","bike","76"
58,"2021-08-01","bike","61"
58,"2021-09-01","bike","81"
58,"2021-10-01","bike","95"
58,"2021-11-01","bike","96"
58,"2021-12-01","bike","69"
58,"2022-01-01","bike","27"
58,"2022-02-01","bike","68"
58,"2022-03-01","bike","96"
58,"2022-04-01","bike","114"
58,"2022-05-01","bike","97"
58,"2022-06-01","bike","102"
58,"2022-07-01","bike","83"
58,"2022-08-01","bike","95"
58,"2022-09-01","bike","101"
58,"2022-10-01","bike","110"
58,"2022-11-01","bike","76"
58,"2023-06-01","bike","197"
58,"2023-07-01","bike","200"
58,"2023-08-01","bike","212"
58,"2023-09-01","bike","204"
58,"2023-10-01","bike","197"
58,"2023-11-01","bike","139"
58,"2023-12-01","bike","106"
58,"2024-01-01","bike","67"
58,"2024-02-01","bike","116"
58,"2024-03-01","bike","144"
58,"2024-04-01","bike","176"
58,"2024-05-01","bike","171"
59,"2019-01-01","bike","85"
59,"2019-04-01","bike","208"
59,"2019-05-01","bike","207"
59,"2019-06-01","bike","235"
59,"2019-07-01","bike","218"
59,"2019-08-01","bike","226"
59,"2019-09-01","bike","248"
59,"2019-10-01","bike","203"
59,"2019-11-01","bike","135"
59,"2019-12-01","bike","92"
59,"2020-01-01","bike","108"
59,"2020-02-01","bike","122"
59,"2020-03-01","bike","142"
59,"2020-04-01","bike","162"
59,"2020-05-01","bike","224"
59,"2020-06-01","bike","277"
59,"2020-07-01","bike","229"
59,"2020-08-01","bike","225"
59,"2020-09-01","bike","236"
59,"2020-10-01","bike","200"
59,"2020-11-01","bike","149"
59,"2020-12-01","bike","87"
59,"2021-01-01","bike","83"
59,"2021-02-01","bike","55"
59,"2021-03-01","bike","136"
59,"2021-04-01","bike","175"
59,"2021-05-01","bike","184"
59,"2021-06-01","bike","199"
59,"2021-07-01","bike","192"
59,"2021-08-01","bike","183"
59,"2021-09-01","bike","211"
59,"2021-10-01","bike","194"
59,"2021-11-01","bike","123"
59,"2021-12-01","bike","102"
59,"2022-01-01","bike","47"
59,"2022-02-01","bike","89"
59,"2022-03-01","bike","125"
59,"2022-04-01","bike","147"
59,"2022-05-01","bike","178"
59,"2022-06-01","bike","217"
59,"2022-07-01","bike","197"
59,"2022-08-01","bike","211"
59,"2022-09-01","bike","213"
59,"2022-10-01","bike","159"
59,"2022-11-01","bike","126"
59,"2022-12-01","bike","75"
59,"2023-01-01","bike","104"
59,"2023-02-01","bike","116"
59,"2023-03-01","bike","123"
59,"2023-04-01","bike","177"
59,"2023-05-01","bike","196"
59,"2023-06-01","bike","201"
59,"2023-07-01","bike","208"
59,"2023-08-01","bike","220"
59,"2023-09-01","bike","205"
59,"2023-10-01","bike","195"
59,"2023-11-01","bike","132"
59,"2023-12-01","bike","95"
59,"2024-01-01","bike","77"
59,"2024-02-01","bike","108"
59,"2024-03-01","bike","139"
59,"2024-04-01","bike","172"
59,"2024-05-01","bike","174"
172,"2019-01-01","bike","480"
172,"2019-01-01","ped","222"
172,"2019-02-01","bike","681"
172,"2019-02-01","ped","276"
172,"2019-03-01","bike","29715"
172,"2019-03-01","ped","37179"
172,"2020-02-01","bike","792"
172,"2020-02-01","ped","329"
172,"2020-03-01","ped","627"
172,"2020-03-01","bike","1606"
172,"2020-04-01","bike","1505"
172,"2020-04-01","ped","694"
172,"2020-05-01","bike","2416"
172,"2020-05-01","ped","798"
172,"2020-06-01","ped","685"
172,"2020-06-01","bike","2658"
172,"2020-07-01","ped","456"
172,"2020-07-01","bike","2332"
172,"2020-08-01","ped","489"
172,"2020-08-01","bike","2171"
172,"2020-09-01","bike","2199"
172,"2020-09-01","ped","538"
172,"2020-10-01","ped","500"
172,"2020-10-01","bike","1649"
172,"2020-11-01","bike","1329"
172,"2020-11-01","ped","421"
172,"2020-12-01","ped","289"
172,"2020-12-01","bike","637"
172,"2021-01-01","bike","576"
172,"2021-01-01","ped","312"
172,"2021-02-01","bike","359"
172,"2021-02-01","ped","244"
172,"2021-03-01","ped","444"
172,"2021-03-01","bike","1177"
172,"2021-04-01","bike","1555"
172,"2021-04-01","ped","491"
172,"2021-05-01","bike","1695"
172,"2021-05-01","ped","489"
172,"2021-06-01","ped","393"
172,"2021-06-01","bike","1757"
172,"2021-07-01","ped","363"
172,"2021-07-01","bike","1769"
172,"2021-08-01","ped","382"
172,"2021-08-01","bike","1451"
172,"2021-09-01","ped","503"
172,"2021-09-01","bike","1766"
172,"2021-10-01","bike","1335"
172,"2021-10-01","ped","460"
172,"2021-11-01","ped","309"
172,"2021-11-01","bike","787"
172,"2021-12-01","ped","264"
172,"2021-12-01","bike","623"
172,"2022-01-01","bike","229"
172,"2022-01-01","ped","184"
172,"2022-03-01","ped","0"
172,"2022-03-01","bike","0"
172,"2022-04-01","ped","374"
172,"2022-04-01","bike","1449"
172,"2022-05-01","bike","1497"
172,"2022-05-01","ped","384"
172,"2022-06-01","ped","387"
172,"2022-06-01","bike","1873"
172,"2022-07-01","ped","342"
172,"2022-07-01","bike","1691"
172,"2022-08-01","ped","338"
172,"2022-08-01","bike","1668"
172,"2022-09-01","ped","413"
172,"2022-09-01","bike","1727"
172,"2022-10-01","bike","1188"
172,"2022-10-01","ped","366"
172,"2022-11-01","bike","905"
172,"2022-11-01","ped","256"
172,"2022-12-01","bike","429"
172,"2022-12-01","ped","166"
172,"2023-01-01","ped","269"
172,"2023-01-01","bike","663"
172,"2023-02-01","bike","741"
172,"2023-02-01","ped","313"
172,"2023-03-01","ped","365"
172,"2023-03-01","bike","936"
172,"2023-04-01","bike","1470"
172,"2023-04-01","ped","396"
172,"2023-05-01","bike","1751"
172,"2023-05-01","ped","427"
172,"2023-06-01","ped","344"
172,"2023-06-01","bike","1612"
172,"2023-07-01","bike","1632"
172,"2023-07-01","ped","345"
172,"2023-08-01","ped","489"
172,"2023-08-01","bike","1675"
172,"2023-09-01","bike","1391"
172,"2023-09-01","ped","429"
172,"2023-10-01","bike","1391"
172,"2023-10-01","ped","426"
172,"2023-11-01","ped","282"
172,"2023-11-01","bike","863"
172,"2023-12-01","bike","520"
172,"2023-12-01","ped","221"
172,"2024-01-01","bike","420"
172,"2024-01-01","ped","246"
172,"2024-02-01","bike","679"
172,"2024-02-01","ped","361"
172,"2024-03-01","bike","1048"
172,"2024-03-01","ped","391"
172,"2024-04-01","bike","1335"
172,"2024-04-01","ped","440"
172,"2024-05-01","bike","1360"
172,"2024-05-01","ped","385"
234,"2019-01-01","bike","46"
234,"2019-02-01","bike","62"
234,"2019-03-01","bike","94"
234,"2019-04-01","bike","142"
234,"2019-05-01","bike","173"
234,"2019-06-01","bike","202"
234,"2019-07-01","bike","176"
234,"2019-08-01","bike","186"
234,"2019-09-01","bike","174"
234,"2019-10-01","bike","131"
234,"2019-11-01","bike","79"
234,"2019-12-01","bike","48"
234,"2020-01-01","bike","68"
234,"2020-02-01","bike","62"
234,"2020-03-01","bike","104"
234,"2020-04-01","bike","105"
234,"2020-05-01","bike","179"
234,"2020-06-01","bike","180"
234,"2020-07-01","bike","170"
234,"2020-08-01","bike","169"
234,"2020-09-01","bike","168"
234,"2020-10-01","bike","122"
234,"2020-11-01","bike","96"
234,"2020-12-01","bike","52"
234,"2021-01-01","bike","51"
234,"2021-02-01","bike","35"
234,"2021-03-01","bike","98"
234,"2021-04-01","bike","134"
234,"2021-05-01","bike","140"
234,"2021-06-01","bike","161"
234,"2021-07-01","bike","161"
234,"2021-08-01","bike","145"
234,"2021-09-01","bike","164"
234,"2021-10-01","bike","135"
234,"2021-11-01","bike","85"
234,"2021-12-01","bike","59"
234,"2022-01-01","bike","17"
234,"2022-02-01","bike","25"
234,"2022-03-01","bike","68"
234,"2022-04-01","bike","93"
234,"2022-05-01","bike","96"
234,"2022-06-01","bike","154"
234,"2022-07-01","bike","138"
234,"2022-08-01","bike","136"
234,"2022-09-01","bike","131"
234,"2022-10-01","bike","109"
234,"2022-11-01","bike","72"
234,"2022-12-01","bike","39"
234,"2023-01-01","bike","54"
234,"2023-02-01","bike","60"
234,"2023-03-01","bike","69"
234,"2023-04-01","bike","106"
234,"2023-05-01","bike","123"
234,"2023-06-01","bike","129"
234,"2023-07-01","bike","125"
234,"2023-08-01","bike","123"
234,"2023-09-01","bike","110"
234,"2023-10-01","bike","116"
234,"2023-11-01","bike","68"
234,"2023-12-01","bike","39"
234,"2024-01-01","bike","33"
234,"2024-02-01","bike","53"
234,"2024-03-01","bike","78"
234,"2024-04-01","bike","106"
234,"2024-05-01","bike","116"
272,"2019-01-01","ped","735"
272,"2019-02-01","ped","937"
272,"2019-03-01","ped","1235"
272,"2019-04-01","ped","1545"
272,"2019-05-01","ped","1001"
273,"2019-06-01","ped","25375"
273,"2019-06-01","bike","1032"
273,"2021-03-01","bike","737"
273,"2021-03-01","ped","709"
273,"2021-04-01","bike","982"
273,"2021-04-01","ped","799"
273,"2021-05-01","bike","1083"
273,"2021-05-01","ped","781"
273,"2021-06-01","bike","1149"
273,"2021-06-01","ped","723"
273,"2021-07-01","ped","825"
273,"2021-07-01","bike","1163"
273,"2021-08-01","bike","986"
273,"2021-08-01","ped","795"
273,"2021-09-01","bike","1143"
273,"2021-09-01","ped","1117"
273,"2021-10-01","ped","690"
273,"2021-10-01","bike","877"
273,"2021-11-01","ped","571"
273,"2021-11-01","bike","527"
273,"2021-12-01","bike","438"
273,"2021-12-01","ped","460"
273,"2022-01-01","bike","131"
273,"2022-01-01","ped","367"
273,"2022-02-01","bike","382"
273,"2022-02-01","ped","545"
273,"2022-03-01","bike","549"
273,"2022-03-01","ped","615"
273,"2022-04-01","ped","845"
273,"2022-04-01","bike","730"
273,"2022-05-01","bike","877"
273,"2022-05-01","ped","884"
273,"2022-06-01","bike","1161"
273,"2022-06-01","ped","724"
273,"2022-07-01","bike","1077"
273,"2022-07-01","ped","632"
273,"2022-08-01","bike","1100"
